GPSWeek,GPSTime,imu_lon,imu_lat,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_altitude,imu_satellite_num,imu_warning
2169.0,181938.73,116.34979646,40.00561844,178.79,444503.16095513734,4428583.249560967,0.009,0,0,42.0,39.83,13.0,2.0
2169.0,181938.75,116.34979647,40.00561844,178.79,444503.1618086736,4428583.24955474,0.009,0,0,42.0,39.83,13.0,2.0
2169.0,181939.26,116.34979655,40.0056183,178.79,444503.1685236,4428583.233966101,0.016,0,0,42.0,39.83,14.0,2.0
2169.0,181939.77,116.34979657,40.00561821,178.79,444503.17015779665,4428583.223964405,0.02,0,0,42.0,39.83,14.0,2.0
2169.0,181940.28,116.3497966,40.00561814,178.79,444503.17266172473,4428583.216176312,0.022,0,0,42.0,39.83,16.0,2.0
2169.0,181940.79,116.34979664,40.00561792,178.82,444503.17589772353,4428583.191733258,0.104,0,0,42.0,39.83,16.0,2.0
2169.0,181941.3,116.3497967,40.00561709,179.07,444503.1803468488,4428583.099572881,0.288,0,0,42.0,39.84,16.0,2.0
2169.0,181941.81,116.34979677,40.00561551,179.58,444503.18504219217,4428582.92416259,0.403,0,0,42.0,39.84,14.0,2.0
2169.0,181942.32,116.34979678,40.00561352,180.2,444503.1842843186,4428582.7032831125,0.474,0,0,42.0,39.84,17.0,2.0
2169.0,181942.83,116.34979674,40.00561142,179.76,444503.17916968616,4428582.470225699,0.467,0,0,42.0,39.84,16.0,2.0
2169.0,181943.34,116.34979672,40.00560916,179.25,444503.17563256563,4428582.219397175,0.588,0,0,42.0,39.84,15.0,2.0
2169.0,181943.84,116.34979677,40.00560643,178.52,444503.1776896193,4428581.916359021,0.689,0,0,42.0,39.83,15.0,2.0
2169.0,181944.35,116.34979687,40.00560319,177.58,444503.1836013852,4428581.556684024,0.768,0,0,42.0,39.83,14.0,2.0
2169.0,181944.86,116.34979697,40.00559972,176.61,444503.1893269042,4428581.171480961,0.762,0,0,42.0,39.83,14.0,2.0
2169.0,181945.37,116.34979735,40.00559634,175.91,444503.2190243397,4428580.796092783,0.737,0,0,42.0,39.83,15.0,2.0
2169.0,181945.88,116.34979749,40.00559286,174.93,444503.22815591504,4428580.409754898,0.784,0,0,42.0,39.83,14.0,2.0
2169.0,181946.41,116.3497979,40.00558894,173.96,444503.2599767018,4428579.974412587,0.87,0,0,42.0,39.83,16.0,2.0
2169.0,181946.92,116.34979842,40.00558501,173.18,444503.30117830273,4428579.537891858,0.884,0,0,42.0,39.83,13.0,2.0
2169.0,181947.43,116.34979896,40.0055811,172.87,444503.3441031774,4428579.103578513,0.892,0,0,42.0,39.83,15.0,2.0
2169.0,181947.94,116.34979963,40.00557714,175.59,444503.3980835545,4428578.663634633,0.864,0,0,42.0,39.82,13.0,2.0
2169.0,181948.45,116.34980004,40.00557331,178.67,444503.4299772382,4428578.238281565,0.843,0,0,42.0,39.81,12.0,2.0
2169.0,181948.95,116.3498001,40.00556951,178.67,444503.43202141154,4428577.816476192,0.877,0,0,42.0,39.81,12.0,2.0
2169.0,181949.46,116.3498002,40.00556558,178.53,444503.4373744681,4428577.380217006,0.847,0,0,42.0,39.8,17.0,2.0
2169.0,181949.97,116.34980033,40.00556169,178.34,444503.4453205266,4428576.948378801,0.839,0,0,42.0,39.8,15.0,2.0
2169.0,181950.48,116.34980042,40.00555779,178.15,444503.44984434114,4428576.515455589,0.844,0,0,42.0,39.8,15.0,2.0
2169.0,181950.98,116.34980057,40.00555398,178.11,444503.4595622587,4428576.092484259,0.838,0,0,42.0,39.79,12.0,2.0
2169.0,181951.49,116.34980078,40.00555019,176.44,444503.47441759973,4428575.671695396,0.821,0,0,42.0,39.78,15.0,2.0
2169.0,181952.0,116.34980116,40.00554646,175.15,444503.50383166573,4428575.257460168,0.828,0,0,42.0,39.78,13.0,2.0
2169.0,181952.51,116.34980157,40.00554266,176.68,444503.53574966465,4428574.835436853,0.814,0,0,42.0,39.77,15.0,2.0
2169.0,181953.02,116.34980188,40.00553884,178.22,444503.5591160983,4428574.411255974,0.808,0,0,42.0,39.77,14.0,2.0
2169.0,181953.52,116.34980201,40.00553512,179.11,444503.5671998302,4428573.998286339,0.813,0,0,42.0,39.77,14.0,2.0
2169.0,181954.03,116.34980209,40.00553128,177.39,444503.5709187029,4428573.572028853,0.824,0,0,42.0,39.77,14.0,2.0
2169.0,181954.54,116.34980239,40.0055274,175.85,444503.5933830199,4428573.141194707,0.828,0,0,42.0,39.77,14.0,2.0
2169.0,181955.05,116.34980269,40.0055234,175.76,444503.6157501727,4428572.697041571,0.852,0,0,42.0,39.77,13.0,2.0
2169.0,181955.56,116.34980299,40.00551931,175.9,444503.63804444944,4428572.242899194,0.879,0,0,42.0,39.78,13.0,2.0
2169.0,181956.07,116.3498034,40.00551526,175.99,444503.66976003646,4428571.793127985,0.863,0,0,42.0,39.78,11.0,2.0
2169.0,181956.58,116.34980365,40.00551128,173.87,444503.68787570443,4428571.3512258185,0.847,0,0,42.0,39.78,14.0,2.0
2169.0,181957.09,116.34980414,40.00550733,171.72,444503.72650057916,4428570.912503952,0.854,0,0,42.0,39.79,14.0,2.0
2169.0,181957.59,116.34980491,40.00550348,171.77,444503.78910550097,4428570.484706887,0.858,0,0,42.0,39.8,14.0,2.0
2169.0,181958.1,116.34980562,40.00549949,172.65,444503.8464758381,4428570.041408362,0.87,0,0,42.0,39.8,13.0,2.0
2169.0,181958.61,116.34980629,40.00549545,173.58,444503.9003915423,4428569.592585167,0.877,0,0,42.0,39.81,15.0,2.0
2169.0,181959.12,116.3498069,40.00549133,174.44,444503.9491212452,4428569.13492001,0.855,0,0,42.0,39.82,16.0,2.0
2169.0,181959.63,116.34980741,40.00548729,175.41,444503.9893803486,4428568.686196448,0.912,0,0,42.0,39.82,14.0,2.0
2169.0,181960.14,116.34980779,40.00548292,176.09,444504.01827624626,4428568.20092662,0.95,0,0,42.0,39.83,14.0,2.0
2169.0,181960.65,116.34980817,40.00547848,175.41,444504.0471154667,4428567.7078873785,0.969,0,0,42.0,39.83,14.0,2.0
2169.0,181961.15,116.34980853,40.0054741,176.15,444504.07429619983,4428567.221520087,0.945,0,0,42.0,39.82,14.0,2.0
2169.0,181961.66,116.34980884,40.0054697,177.87,444504.0971930477,4428566.732964098,0.942,0,0,42.0,39.82,16.0,2.0
2169.0,181962.17,116.34980893,40.00546537,178.98,444504.1013687331,4428566.252314516,0.926,0,0,42.0,39.81,15.0,2.0
2169.0,181962.68,116.34980894,40.00546099,178.43,444504.09867562295,4428565.766165168,0.945,0,0,42.0,39.81,15.0,2.0
2169.0,181963.19,116.34980901,40.00545658,177.97,444504.1010794529,4428565.276648715,0.973,0,0,42.0,39.81,15.0,2.0
2169.0,181963.7,116.34980921,40.0054522,177.49,444504.11460358265,4428564.790381056,0.959,0,0,42.0,39.81,12.0,2.0
2169.0,181964.21,116.34980948,40.00544788,174.68,444504.13415106764,4428564.310729304,0.95,0,0,42.0,39.8,12.0,2.0
2169.0,181964.72,116.34981003,40.00544355,173.44,444504.17758954933,4428563.829793284,0.965,0,0,42.0,39.79,13.0,2.0
2169.0,181965.22,116.34981059,40.00543941,174.13,444504.2220354231,4428563.369939436,0.924,0,0,42.0,39.78,16.0,2.0
2169.0,181965.73,116.3498111,40.00543512,174.77,444504.2620921503,4428562.893467987,0.957,0,0,42.0,39.77,15.0,2.0
2169.0,181966.24,116.3498116,40.00543086,175.73,444504.3013196344,4428562.42033251,0.932,0,0,42.0,39.76,16.0,2.0
2169.0,181966.75,116.3498119,40.00542665,179.52,444504.32351683185,4428561.952871155,0.925,0,0,42.0,39.75,15.0,2.0
2169.0,181967.26,116.34981179,40.00542237,182.39,444504.3106622461,4428561.477895695,0.929,0,0,42.0,39.74,16.0,2.0
2169.0,181967.77,116.34981151,40.00541807,183.34,444504.28328129544,4428561.000806259,0.929,0,0,42.0,39.73,16.0,2.0
2169.0,181968.28,116.34981124,40.00541375,181.89,444504.25673769065,4428560.521490767,0.941,0,0,42.0,39.72,18.0,2.0
2169.0,181968.79,116.34981116,40.00540942,180.2,444504.24640323035,4428560.040947045,0.944,0,0,42.0,39.72,16.0,2.0
2169.0,181969.3,116.34981123,40.00540509,178.42,444504.2488718616,4428559.560309922,0.922,0,0,42.0,39.71,16.0,2.0
2169.0,181969.81,116.3498114,40.00540078,177.55,444504.25989208027,4428559.081830361,0.918,0,0,42.0,39.7,16.0,2.0
2169.0,181970.32,116.34981162,40.00539643,177.26,444504.27514761116,4428558.598880001,0.945,0,0,42.0,39.7,16.0,2.0
2169.0,181970.83,116.34981189,40.00539208,176.92,444504.2946708399,4428558.115898508,0.941,0,0,42.0,39.69,15.0,2.0
2169.0,181971.34,116.34981218,40.00538771,176.68,444504.31588495994,4428557.630684729,0.951,0,0,42.0,39.69,17.0,2.0
2169.0,181971.85,116.34981253,40.00538336,176.4,444504.34223651304,4428557.147653422,0.941,0,0,42.0,39.68,15.0,2.0
2169.0,181972.36,116.34981286,40.00537897,176.13,444504.3668486026,4428556.6601949055,0.947,0,0,42.0,39.68,17.0,2.0
2169.0,181972.87,116.34981296,40.00537439,177.59,444504.37167543307,4428556.1517912075,0.943,0,0,42.0,39.71,15.0,2.0
2169.0,181973.38,116.34981315,40.00536997,178.86,444504.3843136803,4428555.661090122,0.955,0,0,42.0,39.73,15.0,2.0
2169.0,181973.89,116.34981314,40.00536542,180.06,444504.3797758664,4428555.15608467,0.951,0,0,42.0,39.76,12.0,2.0
2169.0,181974.4,116.34981303,40.00536102,181.23,444504.3668241156,4428554.667790225,0.943,0,0,42.0,39.78,18.0,2.0
2169.0,181974.91,116.34981289,40.00535666,181.61,444504.3513441326,4428554.1839541225,0.956,0,0,42.0,39.8,15.0,2.0
2169.0,181975.42,116.34981273,40.00535227,181.21,444504.3341327773,4428553.6968007265,0.962,0,0,42.0,39.81,17.0,2.0
2169.0,181975.93,116.34981272,40.00534795,176.58,444504.32978120237,4428553.21732334,0.952,0,0,42.0,39.82,13.0,2.0
2169.0,181976.44,116.34981311,40.00534372,172.85,444504.35964410705,4428552.747586116,0.959,0,0,42.0,39.82,16.0,2.0
2169.0,181976.95,116.3498138,40.00533943,171.75,444504.4150646389,4428552.271002591,0.956,0,0,42.0,39.83,15.0,2.0
2169.0,181977.46,116.34981454,40.00533515,173.73,444504.4747609746,4428551.79549785,0.954,0,0,42.0,39.84,15.0,2.0
2169.0,181977.97,116.34981499,40.0053308,177.35,444504.50964796985,4428551.312404277,0.936,0,0,42.0,39.84,15.0,2.0
2169.0,181978.48,116.34981503,40.00532658,180.14,444504.5096450825,4428550.843994914,0.937,0,0,42.0,39.85,16.0,2.0
2169.0,181978.99,116.34981488,40.00532232,182.4,444504.4933925397,4428550.371264198,0.925,0,0,42.0,39.85,13.0,2.0
2169.0,181979.5,116.34981467,40.00531808,180.67,444504.4720349459,4428549.900790678,0.919,0,0,42.0,39.85,16.0,2.0
2169.0,181980.01,116.34981472,40.00531382,178.24,444504.4728532094,4428549.427935426,0.949,0,0,42.0,39.86,15.0,2.0
2169.0,181980.52,116.34981499,40.00530954,175.86,444504.492433172,4428548.952723349,0.929,0,0,42.0,39.86,17.0,2.0
2169.0,181981.03,116.34981543,40.00530529,175.45,444504.5265476184,4428548.480735165,0.954,0,0,42.0,39.86,14.0,2.0
2169.0,181981.54,116.34981589,40.00530095,175.57,444504.56229627697,4428547.998745286,0.938,0,0,42.0,39.86,16.0,2.0
2169.0,181982.05,116.34981635,40.00529665,175.64,444504.5980773277,4428547.521195068,0.961,0,0,42.0,39.87,18.0,2.0
2169.0,181982.56,116.34981713,40.0052925,175.6,444504.66129314917,4428547.060094329,0.935,0,0,42.0,39.89,17.0,2.0
2169.0,181983.07,116.34981779,40.00528844,175.67,444504.71433936333,4428546.609057553,0.947,0,0,42.0,39.92,16.0,2.0
2169.0,181983.58,116.34981838,40.00528422,175.88,444504.7612812418,4428546.140305716,0.933,0,0,42.0,39.93,17.0,2.0
2169.0,181984.09,116.34981875,40.00527998,175.85,444504.7894290315,4428545.6694710385,0.919,0,0,42.0,39.96,15.0,2.0
2169.0,181984.6,116.34981912,40.00527571,175.89,444504.817552536,4428545.195306613,0.953,0,0,42.0,39.97,15.0,2.0
2169.0,181985.11,116.34981954,40.00527138,175.98,444504.84989516647,4428544.714451562,0.922,0,0,42.0,39.99,15.0,2.0
2169.0,181985.62,116.34981996,40.00526705,175.93,444504.88223780174,4428544.233596509,0.95,0,0,42.0,39.99,14.0,2.0
2169.0,181986.13,116.34982041,40.00526271,176.03,444504.9171329667,4428543.751612862,0.924,0,0,42.0,40.0,14.0,2.0
2169.0,181986.64,116.34982081,40.00525841,176.02,444504.9477928198,4428543.274100011,0.92,0,0,42.0,40.0,15.0,2.0
2169.0,181987.15,116.34982116,40.0052541,176.04,444504.97417687654,4428542.795508379,0.948,0,0,42.0,40.0,14.0,2.0
2169.0,181987.66,116.34982154,40.00524976,176.1,444505.003097266,4428542.31356832,0.933,0,0,42.0,40.01,16.0,2.0
2169.0,181988.17,116.3498219,40.00524547,176.15,444505.0303510662,4428541.837190295,0.919,0,0,42.0,40.01,15.0,2.0
2169.0,181988.68,116.34982226,40.00524117,176.18,444505.0575967712,4428541.359702355,0.938,0,0,42.0,40.01,16.0,2.0
2169.0,181989.19,116.3498226,40.00523687,176.17,444505.08313540067,4428540.8822268685,0.911,0,0,42.0,40.02,15.0,2.0
2169.0,181989.69,116.34982298,40.00523263,176.28,444505.1121367811,4428540.411385969,0.921,0,0,42.0,40.02,15.0,2.0
2169.0,181990.2,116.34982328,40.00522832,176.31,444505.1342531527,4428539.932825474,0.957,0,0,42.0,40.03,14.0,2.0
2169.0,181990.71,116.34982361,40.00522396,176.45,444505.1588896677,4428539.448696722,0.951,0,0,42.0,40.03,15.0,2.0
2169.0,181991.22,116.34982371,40.00521987,176.52,444505.1641133511,4428538.994678912,0.929,0,0,52.0,39.97,16.0,2.0
2169.0,181991.73,116.34982375,40.00521555,176.42,444505.16402955167,4428538.515170402,0.935,0,0,42.0,39.95,17.0,2.0
2169.0,181992.24,116.34982393,40.00521116,176.4,444505.17583865573,4428538.027805305,0.93,0,0,42.0,39.93,16.0,2.0
2169.0,181992.75,116.34982415,40.00520673,176.38,444505.1910295433,4428537.535975638,0.935,0,0,42.0,39.91,15.0,2.0
2169.0,181993.25,116.3498244,40.00520237,176.32,444505.2088377378,4428537.051896701,0.921,0,0,42.0,39.9,16.0,2.0
2169.0,181993.76,116.3498246,40.00519802,176.34,444505.2223863252,4428536.568958815,0.935,0,0,42.0,39.89,16.0,2.0
2169.0,181994.27,116.34982486,40.00519364,176.36,444505.24103187275,4428536.082653822,0.929,0,0,42.0,39.87,18.0,2.0
2169.0,181994.78,116.3498252,40.00518926,176.39,444505.26650576055,4428535.596299013,0.951,0,0,42.0,39.86,16.0,2.0
2169.0,181995.28,116.34982555,40.00518497,176.46,444505.29290606803,4428535.11992722,0.954,0,0,42.0,39.84,16.0,2.0
2169.0,181995.79,116.34982589,40.0051806,176.51,444505.318388061,4428534.634682329,0.942,0,0,42.0,39.83,14.0,2.0
2169.0,181996.29,116.34982627,40.00517626,178.22,444505.3473085185,4428534.152742279,0.943,0,0,42.0,39.82,16.0,2.0
2169.0,181996.8,116.3498264,40.00517188,180.77,444505.3548580361,4428533.6665182365,0.944,0,0,42.0,39.81,14.0,2.0
2169.0,181997.31,116.3498264,40.00516754,182.17,444505.35134389333,4428533.184814806,0.954,0,0,42.0,39.8,16.0,2.0
2169.0,181997.82,116.34982627,40.00516329,181.02,444505.3368065735,4428532.713181565,0.978,0,0,42.0,39.8,17.0,2.0
2169.0,181998.32,116.34982636,40.00515906,179.74,444505.34106338077,4428532.243631165,0.946,0,0,42.0,39.8,17.0,2.0
2169.0,181998.83,116.34982644,40.00515468,178.35,444505.3443451908,4428531.757438258,0.973,0,0,42.0,39.79,16.0,2.0
2169.0,181999.34,116.34982664,40.0051503,177.0,444505.35786951106,4428531.27117063,0.956,0,0,42.0,39.79,17.0,2.0
2169.0,181999.85,116.34982701,40.00514566,175.54,444505.3856935343,4428530.7559393365,0.951,0,0,42.0,39.79,16.0,2.0
2169.0,182000.36,116.3498275,40.00514117,175.44,444505.42388152896,4428530.257282058,0.961,0,0,42.0,39.79,19.0,2.0
2169.0,182000.87,116.34982798,40.00513672,175.42,444505.46124837553,4428529.763070671,0.969,0,0,42.0,39.79,15.0,2.0
2169.0,182001.38,116.3498285,40.00513232,175.43,444505.5020698844,4428529.274383955,0.962,0,0,42.0,39.79,17.0,2.0
2169.0,182001.88,116.34982892,40.00512796,175.36,444505.5343883576,4428528.790199171,0.972,0,0,42.0,39.79,14.0,2.0
2169.0,182002.39,116.34982931,40.00512357,176.78,444505.5641219195,4428528.302703321,0.946,0,0,42.0,39.79,15.0,2.0
2169.0,182002.9,116.34982951,40.0051192,178.23,444505.57765436266,4428527.817545611,0.963,0,0,42.0,39.79,11.0,2.0
2169.0,182003.41,116.34982954,40.00511485,179.03,444505.576692771,4428527.334713588,0.956,0,0,42.0,39.79,17.0,2.0
2169.0,182003.91,116.3498296,40.00511056,179.01,444505.57834039436,4428526.858522379,0.96,0,0,42.0,39.79,14.0,2.0
2169.0,182004.42,116.34982966,40.00510619,178.88,444505.5799232401,4428526.373451845,0.96,0,0,42.0,39.79,15.0,2.0
2169.0,182004.93,116.3498297,40.00510196,178.18,444505.57991236023,4428525.903932584,0.94,0,0,42.0,39.79,14.0,2.0
2169.0,182005.44,116.34982993,40.00509785,176.61,444505.59621596383,4428525.447614007,0.945,0,0,42.0,39.78,16.0,2.0
2169.0,182005.94,116.3498304,40.00509374,175.57,444505.6330046096,4428524.991145984,0.948,0,0,42.0,39.79,14.0,2.0
2169.0,182006.45,116.3498309,40.00508951,175.71,444505.6722567267,4428524.521340296,0.937,0,0,42.0,39.79,15.0,2.0
2169.0,182006.96,116.34983134,40.00508519,176.02,444505.7063147146,4428524.041582727,0.94,0,0,42.0,39.78,15.0,2.0
2169.0,182007.47,116.34983171,40.00508088,176.32,444505.73440600175,4428523.562978659,0.935,0,0,42.0,39.78,17.0,2.0
2169.0,182007.97,116.34983206,40.00507669,176.61,444505.76088736934,4428523.097706035,0.932,0,0,42.0,39.77,14.0,2.0
2169.0,182008.48,116.3498322,40.00507219,176.91,444505.769193321,4428522.598156785,0.93,0,0,42.0,39.78,15.0,2.0
2169.0,182008.99,116.34983232,40.00506779,177.24,444505.7758731563,4428522.109719148,0.943,0,0,42.0,39.78,13.0,2.0
2169.0,182009.5,116.34983246,40.00506326,177.56,444505.7841548206,4428521.60684015,0.951,0,0,42.0,39.78,14.0,2.0
2169.0,182010.01,116.34983262,40.00505891,177.82,444505.7942893216,4428521.123927187,0.942,0,0,42.0,39.78,11.0,2.0
2169.0,182010.51,116.34983275,40.00505464,178.1,444505.8019279665,4428520.649912226,0.938,0,0,42.0,39.78,15.0,2.0
2169.0,182011.02,116.34983283,40.00505028,178.36,444505.8052260235,4428520.165939159,0.965,0,0,42.0,39.78,14.0,2.0
2169.0,182011.53,116.34983295,40.00504594,178.43,444505.8119544513,4428519.684161017,0.944,0,0,42.0,39.79,13.0,2.0
2169.0,182012.04,116.34983312,40.00504158,176.96,444505.8229344039,4428519.200131909,0.962,0,0,42.0,39.79,13.0,2.0
2169.0,182012.54,116.34983348,40.00503729,175.5,444505.8501883745,4428518.723753906,0.949,0,0,42.0,39.79,14.0,2.0
2169.0,182013.05,116.34983398,40.00503288,174.11,444505.8892947992,4428518.23396974,0.965,0,0,42.0,39.79,14.0,2.0
2169.0,182013.56,116.34983452,40.00502858,174.41,444505.9319044729,4428517.75636974,0.944,0,0,42.0,39.8,15.0,2.0
2169.0,182014.07,116.34983504,40.00502426,174.75,444505.9727908715,4428517.276562363,0.963,0,0,42.0,39.8,15.0,2.0
2169.0,182014.57,116.34983551,40.00502003,175.01,444506.0094824281,4428516.806775361,0.941,0,0,42.0,39.81,15.0,2.0
2169.0,182015.08,116.34983597,40.00501574,175.37,444506.04527186224,4428516.330335093,0.958,0,0,42.0,39.82,15.0,2.0
2169.0,182015.59,116.34983642,40.00501137,175.71,444506.0801429844,4428515.845021726,0.967,0,0,42.0,39.82,18.0,2.0
2169.0,182016.1,116.34983681,40.00500706,176.09,444506.109941426,4428515.366405213,0.962,0,0,42.0,39.83,16.0,2.0
2169.0,182016.61,116.34983718,40.00500281,176.47,444506.13808136375,4428514.894460651,0.951,0,0,42.0,39.83,16.0,2.0
2169.0,182017.12,116.34983746,40.00499853,176.81,444506.1585151194,4428514.41924238,0.949,0,0,42.0,39.83,16.0,2.0
2169.0,182017.63,116.34983777,40.00499418,177.21,444506.1814528296,4428513.936236021,0.943,0,0,42.0,39.84,18.0,2.0
2169.0,182018.14,116.34983797,40.00498985,177.55,444506.1950177483,4428513.455517985,0.95,0,0,42.0,39.84,18.0,2.0
2169.0,182018.64,116.34983814,40.00498561,177.89,444506.2060949094,4428512.984807872,0.958,0,0,42.0,39.85,17.0,2.0
2169.0,182019.15,116.34983833,40.00498128,178.31,444506.2188062866,4428512.504096067,0.943,0,0,42.0,39.85,15.0,2.0
2169.0,182019.66,116.3498385,40.00497698,178.7,444506.2298348705,4428512.02672646,0.955,0,0,42.0,39.86,16.0,2.0
2169.0,182020.14,116.34983863,40.00497294,179.03,444506.2376597972,4428511.5782395685,0.956,0,0,42.0,39.86,16.0,2.0
2169.0,182020.68,116.34983877,40.00496841,179.42,444506.2459415209,4428511.075360582,0.948,0,0,42.0,39.87,19.0,2.0
2169.0,182021.19,116.34983884,40.0049641,179.8,444506.2484265636,4428510.596943328,0.943,0,0,42.0,39.87,17.0,2.0
2169.0,182021.7,116.3498389,40.0049598,179.93,444506.2500661598,4428510.119642217,0.963,0,0,42.0,39.87,18.0,2.0
2169.0,182022.2,116.34983903,40.00495554,178.75,444506.2577129605,4428509.646737182,0.954,0,0,42.0,39.87,17.0,2.0
2169.0,182022.71,116.34983929,40.00495119,177.83,444506.2763829762,4428509.16376196,0.963,0,0,42.0,39.88,16.0,2.0
2169.0,182023.22,116.34983965,40.00494681,176.89,444506.30356415256,4428508.677394724,0.971,0,0,42.0,39.88,16.0,2.0
2169.0,182023.73,116.34984003,40.00494243,176.61,444506.3324524247,4428508.191015036,0.967,0,0,42.0,39.88,11.0,2.0
2169.0,182024.24,116.34984038,40.00493811,178.08,444506.3588286463,4428507.711313522,0.96,0,0,42.0,39.87,15.0,2.0
2169.0,182024.74,116.34984058,40.00493386,179.69,444506.3724583744,4428507.239474818,0.96,0,0,42.0,39.87,14.0,2.0
2169.0,182025.25,116.34984063,40.00492955,181.31,444506.37323634274,4428506.7610700205,0.954,0,0,42.0,39.87,17.0,2.0
2169.0,182025.76,116.34984048,40.00492519,182.19,444506.35690291924,4428506.277240178,0.96,0,0,42.0,39.87,16.0,2.0
2169.0,182026.27,116.34984031,40.00492078,182.55,444506.3388219223,4428505.78787321,0.982,0,0,42.0,39.87,15.0,2.0
2169.0,182026.77,116.34984008,40.00491647,182.82,444506.3157006185,4428505.309642759,0.97,0,0,42.0,39.87,13.0,2.0
2169.0,182027.28,116.34983995,40.00491212,180.35,444506.30108237965,4428504.82691038,0.96,0,0,42.0,39.87,17.0,2.0
2169.0,182027.79,116.34984008,40.0049078,177.61,444506.3086806157,4428504.347345855,0.962,0,0,42.0,39.87,16.0,2.0
2169.0,182028.3,116.34984043,40.00490348,176.29,444506.3350568552,4428503.867644344,0.96,0,0,42.0,39.88,15.0,2.0
2169.0,182028.81,116.34984084,40.00489907,175.96,444506.3664815024,4428503.377916233,0.976,0,0,42.0,39.88,13.0,2.0
2169.0,182029.31,116.34984121,40.00489478,176.63,444506.3945891316,4428502.901532017,0.972,0,0,42.0,39.89,15.0,2.0
2169.0,182029.82,116.34984146,40.00489046,178.3,444506.4124299286,4428502.421892773,0.952,0,0,42.0,39.89,15.0,2.0
2169.0,182030.33,116.3498416,40.00488617,178.62,444506.42090601387,4428501.945651771,0.989,0,0,42.0,39.9,17.0,2.0
2169.0,182030.84,116.34984175,40.00488183,179.11,444506.43019516196,4428501.463854965,0.973,0,0,42.0,39.9,16.0,2.0
2169.0,182031.34,116.34984182,40.00487751,179.47,444506.4326721376,4428500.984327802,0.982,0,0,82.0,39.91,18.0,2.0
2169.0,182031.85,116.34984189,40.00487323,179.94,444506.43518150406,4428500.509240302,0.974,0,0,82.0,39.91,17.0,2.0
2169.0,182032.36,116.3498419,40.00486882,180.37,444506.4324643346,4428500.01976126,0.991,0,0,82.0,39.91,17.0,2.0
2169.0,182032.86,116.34984195,40.0048646,179.99,444506.4333151905,4428499.551345707,0.988,0,0,82.0,39.91,17.0,2.0
2169.0,182033.37,116.34984202,40.00486025,178.67,444506.4357678795,4428499.068488801,0.976,0,0,42.0,39.91,17.0,2.0
2169.0,182033.88,116.34984226,40.00485597,177.47,444506.45278753585,4428498.59329545,0.995,0,0,42.0,39.9,16.0,2.0
2169.0,182034.39,116.34984262,40.00485163,176.27,444506.48000116553,4428498.111367887,0.988,0,0,42.0,39.91,15.0,2.0
2169.0,182034.89,116.34984304,40.00484747,175.08,444506.51248182205,4428497.649381447,0.983,0,0,42.0,39.9,13.0,2.0
2169.0,182035.4,116.34984359,40.00484309,174.91,444506.5558804537,4428497.162895913,0.993,0,0,42.0,39.91,16.0,2.0
2169.0,182035.91,116.3498441,40.00483884,174.98,444506.59597016673,4428496.690864193,0.985,0,0,42.0,39.9,15.0,2.0
2169.0,182036.42,116.34984459,40.00483447,174.96,444506.6342556294,4428496.205525937,0.987,0,0,42.0,39.9,15.0,2.0
2169.0,182036.92,116.34984505,40.00483028,174.95,444506.6701262022,4428495.740184846,0.982,0,0,42.0,39.9,15.0,2.0
2169.0,182037.43,116.34984557,40.0048259,175.03,444506.71096421743,4428495.253717996,0.988,0,0,42.0,39.9,17.0,2.0
2169.0,182037.94,116.34984602,40.00482161,175.08,444506.7459002867,4428494.777283975,0.987,0,0,42.0,39.9,16.0,2.0
2169.0,182038.45,116.34984649,40.00481729,175.12,444506.7825191632,4428494.297507756,0.992,0,0,42.0,39.9,17.0,2.0
2169.0,182038.95,116.34984694,40.004813,175.12,444506.8174552407,4428493.821073734,0.986,0,0,42.0,39.91,17.0,2.0
2169.0,182039.46,116.34984694,40.00480884,175.91,444506.8140869775,4428493.359348816,0.979,0,0,42.0,39.86,16.0,2.0
2169.0,182039.97,116.34984699,40.00480441,177.59,444506.8147678355,4428492.86762504,0.969,0,0,42.0,39.83,15.0,2.0
2169.0,182040.48,116.349847,40.00480011,178.67,444506.81213976466,4428492.390355075,0.974,0,0,42.0,39.82,16.0,2.0
2169.0,182040.99,116.34984702,40.00479569,179.01,444506.81026808143,4428491.899759898,0.977,0,0,42.0,39.82,14.0,2.0
2169.0,182041.5,116.34984708,40.00479135,179.11,444506.8118753593,4428491.418019136,0.977,0,0,42.0,39.81,15.0,2.0
2169.0,182042.0,116.34984717,40.00478703,178.23,444506.8160594735,4428490.938479531,0.972,0,0,42.0,39.8,15.0,2.0
2169.0,182042.51,116.34984737,40.00478277,177.02,444506.82968118717,4428490.465530925,0.995,0,0,42.0,39.79,15.0,2.0
2169.0,182043.02,116.34984765,40.00477848,177.25,444506.85010699084,4428489.989202758,0.95,0,0,42.0,39.78,17.0,2.0
2169.0,182043.53,116.34984794,40.0047743,177.09,444506.871475409,4428489.525077441,0.965,0,0,42.0,39.76,17.0,2.0
2169.0,182044.03,116.34984826,40.00477009,177.2,444506.89538018283,4428489.057603695,0.89,0,0,42.0,39.75,15.0,2.0
2169.0,182044.54,116.34984842,40.00476574,178.52,444506.9055148472,4428488.574690756,0.963,0,0,42.0,39.74,19.0,2.0
